                                                                       Heist to the Museum - Description of the internal state

                                                                                        Assault party 1                      Assault party 2                                   Museum
MstT   Thief 1      Thief 2      Thief 3      Thief 4      Thief 5      Thief 6            Elem 1     Elem 2     Elem 3         Elem 1     Elem 2     Elem 3    Room 1  Room 2  Room 3  Room 4  Room 5
Stat  Stat S MD    Stat S MD    Stat S MD    Stat S MD    Stat S MD    Stat S MD    RId  Id Pos Cv  Id Pos Cv  Id Pos Cv  RId  Id Pos Cv  Id Pos Cv  Id Pos Cv   NP DT   NP DT   NP DT   NP DT   NP DT
3     4    P  5    4    P  5    2    P  5    1    P  2    2    P  2    4    P  5      3   5  23  1   3  23  1   4  22  0    4   1   0  0   0   0  0   0   0  0    0 16    0 26    5 23   11 25   13 28   
3     4    P  5    4    P  5    2    P  5    1    P  2    2    P  2    4    P  5      3   5  23  1   3  23  1   4  23  0    4   1   0  0   0   0  0   0   0  0    0 16    0 26    5 23   11 25   13 28   
3     4    P  5    4    P  5    2    P  5    2    P  2    2    P  2    4    P  5      3   5  23  1   3  23  1   4  23  0    4   1   0  0   0   0  0   0   0  0    0 16    0 26    5 23   11 25   13 28   
3     4    P  5    4    P  5    2    P  5    2    P  2    2    P  2    4    P  5      3   5  23  1   3  23  1   4  23  0    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    2    P  5    2    P  2    2    P  2    4    P  5      3   5  23  1   3  23  1   4  23  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    2    P  5    2    P  2    3    P  2    4    P  5      3   5  23  1   3  23  1   4  23  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    2    P  5    2    P  2    3    P  2    4    P  5      3   5  20  1   3  23  1   4  23  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    2    P  2    3    P  2    4    P  5      3   5  20  1   3  23  1   4  23  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    2    P  2    3    P  2    4    P  5      3   5  20  1   3  19  1   4  23  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  20  1   3  19  1   4  23  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  20  1   3  19  1   4  19  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  18  1   3  19  1   4  19  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  18  1   3  17  1   4  19  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  18  1   3  17  1   4  17  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  16  1   3  17  1   4  17  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  16  1   3  15  1   4  17  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  16  1   3  15  1   4  15  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  14  1   3  15  1   4  15  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  14  1   3  13  1   4  15  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  14  1   3  13  1   4  13  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  12  1   3  13  1   4  13  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  12  1   3  11  1   4  13  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  12  1   3  11  1   4  11  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  10  1   3  11  1   4  11  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  10  1   3   9  1   4  11  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5  10  1   3   9  1   4   9  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   8  1   3   9  1   4   9  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   8  1   3   7  1   4   9  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   8  1   3   7  1   4   7  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   6  1   3   7  1   4   7  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   6  1   3   5  1   4   7  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   6  1   3   5  1   4   5  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   4  1   3   5  1   4   5  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   4  1   3   3  1   4   5  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   4  1   3   3  1   4   3  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   2  1   3   3  1   4   3  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   2  1   3   1  1   4   3  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   2  1   3   1  1   4   1  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   0  1   3   1  1   4   1  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      3   5   0  1   3   0  1   4   1  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   5   0  1   3   0  1   4   1  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   5   0  1   3   0  1   4   0  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    3    P  2    4    P  5      3   5   0  1   3   0  1   4   0  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    3    P  2    4    P  5      3   5   0  1   3   0  1   4   0  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   3   0  1   4   0  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   3   0  1   4   0  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   3   0  1   4   0  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   3   0  0   4   0  1    4   1   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   3   0  0   4   0  1    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   3   0  0   4   0  1    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   3   0  0   4   0  1    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   0   0  0   4   0  1    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   0   0  0   4   0  0    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   0   0  0   4   0  0    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   0   0  0   4   0  0    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   0   0  0   4   0  0    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  1   0   0  0   0   0  0    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   0   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  0   1   0  0   0   0  0    0 16    0 26    4 23   11 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  0   1   0  0   3   0  0    0 16    0 26    4 23   11 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  0   1   0  0   3   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  0   1   0  0   3   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    1    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  0   1   0  0   3   0  0    0 16    0 26    4 23   11 25   13 28   
3     4    P  5    1    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   3  0   1   0  0   3   0  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   3  0   1   0  0   3   0  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   3  0   1   4  0   3   0  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   3  0   1   4  0   3   0  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   3  0   1   4  0   3   4  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   6  0   1   4  0   3   4  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   6  0   1   7  0   3   4  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   6  0   1   7  0   3   7  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   9  0   1   7  0   3   7  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   9  0   1  10  0   3   7  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   9  0   1  10  0   3  10  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  12  0   1  10  0   3  10  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  12  0   1  13  0   3  10  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  12  0   1  13  0   3  13  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  15  0   1  13  0   3  13  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  15  0   1  16  0   3  13  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  15  0   1  16  0   3  16  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  18  0   1  16  0   3  16  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  18  0   1  19  0   3  16  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  18  0   1  19  0   3  19  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  21  0   1  19  0   3  19  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  21  0   1  22  0   3  19  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  21  0   1  22  0   3  22  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  24  0   1  22  0   3  22  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  24  0   1  25  0   3  22  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  24  0   1  25  0   3  25  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  0   1  25  0   3  25  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    2    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  0   1  25  0   3  25  0    0 16    0 26    4 23   11 25   13 28   
3     1    P  5    2    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  0   1  25  0   3  25  0    0 16    0 26    4 23   10 25   13 28   
3     1    P  5    2    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  1   1  25  0   3  25  0    0 16    0 26    4 23   10 25   13 28   
3     1    P  5    2    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  1   1  25  0   3  25  0    0 16    0 26    4 23   10 25   13 28   
3     2    P  5    2    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  1   1  25  0   3  25  0    0 16    0 26    4 23   10 25   13 28   
3     2    P  5    2    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  1   1  25  0   3  25  0    0 16    0 26    4 23    9 25   13 28   
3     2    P  5    2    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  1   1  25  1   3  25  0    0 16    0 26    4 23    9 25   13 28   
3     2    P  5    2    P  5    1    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  1   1  25  1   3  25  0    0 16    0 26    4 23    9 25   13 28   
3     2    P  5    2    P  5    2    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  1   1  25  1   3  25  0    0 16    0 26    4 23    9 25   13 28   
3     2    P  5    2    P  5    2    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  1   1  25  1   3  25  0    0 16    0 26    4 23    8 25   13 28   
3     2    P  5    2    P  5    2    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  1   1  25  1   3  25  1    0 16    0 26    4 23    8 25   13 28   
3     2    P  5    3    P  5    2    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  25  1   1  25  1   3  25  1    0 16    0 26    4 23    8 25   13 28   
3     2    P  5    3    P  5    2    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  22  1   1  25  1   3  25  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    2    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  22  1   1  25  1   3  25  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    2    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  22  1   1  21  1   3  25  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  22  1   1  21  1   3  25  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  22  1   1  21  1   3  21  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  20  1   1  21  1   3  21  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  20  1   1  19  1   3  21  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  20  1   1  19  1   3  19  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  18  1   1  19  1   3  19  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  18  1   1  17  1   3  19  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  18  1   1  17  1   3  17  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  16  1   1  17  1   3  17  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  16  1   1  15  1   3  17  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  16  1   1  15  1   3  15  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  14  1   1  15  1   3  15  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  14  1   1  13  1   3  15  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  14  1   1  13  1   3  13  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  12  1   1  13  1   3  13  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  12  1   1  11  1   3  13  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  12  1   1  11  1   3  11  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  10  1   1  11  1   3  11  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  10  1   1   9  1   3  11  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2  10  1   1   9  1   3   9  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   8  1   1   9  1   3   9  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   8  1   1   7  1   3   9  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   8  1   1   7  1   3   7  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   6  1   1   7  1   3   7  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   6  1   1   5  1   3   7  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   6  1   1   5  1   3   5  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   4  1   1   5  1   3   5  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   4  1   1   3  1   3   5  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   4  1   1   3  1   3   3  1    0 16    0 26    4 23    8 25   13 28   
